time_entry_id,shot_id,project_id,artist_id,work_date,hours_logged,task_type,billable_flag,overtime_flag,source_system,comment
TE-0001451,PRJ-1003_SQ030_SH0080,PRJ-1003,ART-020,2024-05-27,2.48,Review Fixes,Y,N,Production Tracker,Client notes
TE-0002818,PRJ-1006_SQ080_SH0060,PRJ-1006,ART-050,2025-05-06,13.23,Review Fixes,Y,Y,Timesheet Portal,Internal review changes
TE-0006655,PRJ-1015_SQ070_SH0040,PRJ-1015,ART-007,2026-06-02,4.51,Production,Y,N,Timesheet Portal,
TE-0006858,PRJ-1015_SQ010_SH0120,PRJ-1015,ART-055,2026-10-08,5.74,Review Fixes,Y,N,Timesheet Portal,
TE-0001254,PRJ-1003_SQ030_SH0030,PRJ-1003,ART-005,2024-05-02,4.03,Technical Setup,Y,N,Production Tracker,
TE-0003052,PRJ-1007_SQ040_SH0040,PRJ-1007,ART-005,2025-02-03,8.96,Production,Y,Y,Production Tracker,
TE-0003071,PRJ-1007_SQ010_SH0050,PRJ-1007,ART-046,2025-02-23,6.64,Production,Y,Y,Production Tracker,
TE-0003983,PRJ-1009_SQ070_SH0050,PRJ-1009,ART-037,2025-07-16,0.98,Production,Y,N,Production Tracker,Late turnover
TE-0000297,PRJ-1001_SQ050_SH0060,PRJ-1001,ART-021,2024-05-09,12.02,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0005622,PRJ-1012_SQ010_SH0050,PRJ-1012,ART-026,2026-02-23,22.76,Production,Y,Y,Timesheet Portal,Weekend delivery push
TE-0006100,PRJ-1013_SQ010_SH0080,PRJ-1013,ART-013,2026-04-08,3.73,Review Fixes,Y,N,Production Tracker,Late turnover
TE-0004781,PRJ-1010_SQ050_SH0080,PRJ-1010,ART-009,2025-12-23,1.04,Production,Y,N,Production Tracker,
TE-0003123,PRJ-1007_SQ050_SH0060,PRJ-1007,ART-036,2025-03-06,3.32,Production,Y,N,Production Tracker,Weekend delivery push
TE-0006155,PRJ-1013_SQ030_SH0090,PRJ-1013,ART-007,2026-05-13,3.2,Technical Setup,Y,N,Production Tracker,
TE-0000010,PRJ-1001_SQ030_SH0010,PRJ-1001,ART-038,2024-02-17,2.53,QC,Y,Y,Production Tracker,
TE-0000301,PRJ-1001_SQ060_SH0060,PRJ-1001,ART-001,2024-06-06,6.17,Production,Y,N,Production Tracker,Weekend delivery push
TE-0003791,PRJ-1009_SQ050_SH0020,PRJ-1009,ART-006,2025-05-18,5.81,Production,Y,Y,Production Tracker,
TE-0004320,PRJ-1010_SQ050_SH0010,PRJ-1010,ART-016,2025-05-30,4.67,Production,Y,N,Timesheet Portal,
TE-0004997,PRJ-1011_SQ040_SH0020,PRJ-1011,ART-026,2025-08-17,8.44,Review Fixes,Y,Y,Timesheet Portal,Client notes
TE-0006539,PRJ-1015_SQ010_SH0020,PRJ-1015,ART-005,2026-04-04,8.65,QC,Y,Y,Timesheet Portal,Client notes
TE-0001162,PRJ-1002_SQ010_SH0080,PRJ-1002,ART-018,2024-09-25,8.07,Review Fixes,Y,Y,Production Tracker,Client notes
TE-0002300,PRJ-1005_SQ010_SH0110,PRJ-1005,ART-024,2025-01-06,4.68,QC,Y,N,Timesheet Portal,Internal review changes
TE-0006397,PRJ-1014_SQ040_SH0070,PRJ-1014,ART-059,2026-06-16,4.11,QC,Y,N,Timesheet Portal,
TE-0003616,PRJ-1008_SQ070_SH0080,PRJ-1008,ART-048,2025-08-22,2.98,Production,Y,N,Timesheet Portal,
TE-0002795,PRJ-1006_SQ050_SH0060,PRJ-1006,ART-026,2025-05-14,8.35,QC,Y,Y,Production Tracker,
TE-0000455,PRJ-1001_SQ060_SH0090,PRJ-1001,ART-021,2024-07-11,4.99,R&D,N,N,Production Tracker,Internal review changes
TE-0004675,PRJ-1010_SQ040_SH0070,PRJ-1010,ART-044,2025-12-04,5.32,Production,Y,N,Production Tracker,Internal review changes
TE-0001465,PRJ-1003_SQ050_SH0080,PRJ-1003,ART-015,2024-06-08,7.67,Technical Setup,Y,Y,Production Tracker,
TE-0003227,PRJ-1008_SQ050_SH0020,PRJ-1008,ART-032,2025-04-08,4.76,Production,Y,N,Production Tracker,Weekend delivery push
TE-0000711,PRJ-1002_SQ010_SH0030,PRJ-1002,ART-052,2024-04-15,3.56,Review Fixes,Y,N,Production Tracker,
TE-0004763,PRJ-1010_SQ030_SH0080,PRJ-1010,ART-039,2026-01-03,1.59,Review Fixes,Y,Y,Timesheet Portal,Weekend delivery push
TE-0005936,PRJ-1013_SQ020_SH0030,PRJ-1013,ART-033,2026-02-11,6.11,QC,Y,N,Production Tracker,
TE-0001313,PRJ-1003_SQ050_SH0040,PRJ-1003,ART-041,2024-05-15,3.39,Review Fixes,Y,N,Timesheet Portal,
TE-0000707,PRJ-1002_SQ130_SH0020,PRJ-1002,ART-060,2024-04-28,1.55,Review Fixes,Y,Y,Production Tracker,
TE-0001898,PRJ-1004_SQ100_SH0070,PRJ-1004,ART-036,2024-12-11,3.62,Production,Y,N,Timesheet Portal,Client notes
TE-0002754,PRJ-1006_SQ120_SH0050,PRJ-1006,ART-033,2025-04-03,5.14,Technical Setup,Y,N,Production Tracker,Weekend delivery push
TE-0006548,PRJ-1015_SQ020_SH0020,PRJ-1015,ART-052,2026-04-05,8.46,Review Fixes,Y,Y,Timesheet Portal,Weekend delivery push
TE-0003642,PRJ-1008_SQ010_SH0090,PRJ-1008,ART-053,2025-08-11,4.31,Production,Y,N,Timesheet Portal,Internal review changes
TE-0001284,PRJ-1003_SQ020_SH0040,PRJ-1003,ART-042,2024-04-29,3.28,Production,Y,N,Production Tracker,Client notes
TE-0002325,PRJ-1005_SQ040_SH0110,PRJ-1005,ART-050,2024-12-30,8.2,Technical Setup,Y,Y,Production Tracker,Weekend delivery push
TE-0001669,PRJ-1004_SQ020_SH0040,PRJ-1004,ART-017,2024-09-06,2.79,Technical Setup,Y,N,Timesheet Portal,Weekend delivery push
TE-0005638,PRJ-1012_SQ040_SH0050,PRJ-1012,ART-056,2026-03-25,9.73,Production,Y,Y,Production Tracker,
TE-0001884,PRJ-1004_SQ070_SH0070,PRJ-1004,ART-012,2024-11-28,1.68,QC,Y,N,Production Tracker,
TE-0004176,PRJ-1009_SQ080_SH0090,PRJ-1009,ART-014,2025-10-21,7.98,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0003802,PRJ-1009_SQ060_SH0020,PRJ-1009,ART-053,2025-05-24,0.9,Production,Y,Y,Timesheet Portal,
TE-0001823,PRJ-1004_SQ070_SH0060,PRJ-1004,ART-050,2024-11-01,5.23,Production,Y,N,Production Tracker,Late turnover
TE-0006085,PRJ-1013_SQ040_SH0070,PRJ-1013,ART-042,2026-04-23,4.15,Review Fixes,Y,N,Timesheet Portal,Late turnover
TE-0002281,PRJ-1005_SQ030_SH0100,PRJ-1005,ART-004,2024-12-29,1.2,Technical Setup,Y,Y,Production Tracker,
TE-0005831,PRJ-1012_SQ020_SH0080,PRJ-1012,ART-047,2026-06-11,1.91,Review Fixes,Y,N,Production Tracker,Late turnover
TE-0001355,PRJ-1003_SQ050_SH0050,PRJ-1003,ART-022,2024-05-15,29.0,Production,Y,Y,Production Tracker,
TE-0006205,PRJ-1014_SQ030_SH0020,PRJ-1014,ART-046,2026-03-17,4.62,Production,Y,N,Production Tracker,Internal review changes
TE-0002696,PRJ-1006_SQ010_SH0050,PRJ-1006,ART-044,2025-02-27,3.14,Production,Y,N,Production Tracker,Client notes
TE-0001701,PRJ-1004_SQ060_SH0040,PRJ-1004,ART-004,2024-09-10,7.23,Production,Y,N,Production Tracker,Internal review changes
TE-0005617,PRJ-1012_SQ120_SH0040,PRJ-1012,ART-007,2026-02-27,17.76,Production,Y,Y,Timesheet Portal,Weekend delivery push
TE-0004192,PRJ-1009_SQ030_SH0100,PRJ-1009,ART-047,TBD,1.73,Production,Y,N,Production Tracker,Internal review changes
TE-0006132,PRJ-1013_SQ050_SH0080,PRJ-1013,ART-006,2026-04-13,7.41,Review Fixes,Y,N,Production Tracker,
TE-0003519,PRJ-1008_SQ040_SH0070,PRJ-1008,ART-041,2025-07-09,3.02,Review Fixes,Y,N,Production Tracker,
TE-0005131,PRJ-1011_SQ050_SH0060,PRJ-1011,ART-055,2025-11-06,8.62,Production,Y,Y,Timesheet Portal,
TE-0002986,PRJ-1007_SQ040_SH0020,PRJ-1007,ART-041,2025-02-08,9.18,Review Fixes,Y,Y,Production Tracker,Client notes
TE-0006023,PRJ-1013_SQ010_SH0060,PRJ-1013,ART-036,2026-04-05,6.44,Production,Y,Y,Production Tracker,
TE-0005299,PRJ-1011_SQ050_SH0110,PRJ-1011,ART-038,2026-03-05,7.65,QC,Y,N,Production Tracker,Client notes
TE-0004600,PRJ-1010_SQ020_SH0060,PRJ-1010,ART-052,2025-10-12,0.87,Production,Y,Y,Timesheet Portal,Late turnover
TE-0001101,PRJ-1002_SQ050_SH0070,,ART-026,2024-09-11,4.59,Production,Y,N,Timesheet Portal,
TE-0004839,PRJ-1010_SQ010_SH0090,PRJ-1010,ART-046,2026-01-10,2.96,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0005858,PRJ-1012_SQ100_SH0080,PRJ-1012,ART-036,2026-07-01,22.55,Production,Y,Y,Timesheet Portal,Late turnover
TE-0002184,PRJ-1005_SQ040_SH0070,PRJ-1005,ART-034,2024-12-03,4.03,Review Fixes,Y,N,Production Tracker,
TE-0001422,PRJ-1003_SQ040_SH0070,PRJ-1003,ART-006,2024-06-20,2.24,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0004815,PRJ-1010_SQ090_SH0080,PRJ-1010,ART-055,2026-01-01,3.68,Production,Y,N,Production Tracker,Internal review changes
TE-0002511,PRJ-1006_SQ070_SH0020,PRJ-1006,ART-027,2024-11-28,8.55,QC,Y,Y,Production Tracker,Internal review changes
TE-0001726,PRJ-1004_SQ010_SH0050,PRJ-1004,ART-041,2024-09-13,2.45,R&D,N,N,Production Tracker,Late turnover
TE-0006193,PRJ-1014_SQ060_SH0010,PRJ-1014,ART-015,2026-02-27,7.66,Technical Setup,Y,N,Production Tracker,Client notes
TE-0002778,PRJ-1006_SQ040_SH0060,PRJ-1006,ART-014,2025-04-26,8.76,Review Fixes,Y,Y,Production Tracker,Weekend delivery push
TE-0005606,PRJ-1012_SQ100_SH0040,PRJ-1012,ART-042,2026-02-22,47.31,Production,Y,Y,Production Tracker,
TE-0001444,PRJ-1003_SQ020_SH0080,PRJ-1003,ART-052,2024-06-19,4.39,QC,Y,N,Production Tracker,Internal review changes
TE-0000404,PRJ-1001_SQ070_SH0080,PRJ-1001,ART-018,2024-07-08,7.92,Production,Y,N,Production Tracker,
TE-0005227,PRJ-1011_SQ040_SH0090,PRJ-1011,ART-029,2026-01-15,1.47,QC,Y,N,Production Tracker,
TE-0000819,PRJ-1002_SQ020_SH0040,PRJ-1002,ART-022,2024-05-25,2.78,Production,Y,Y,Production Tracker,Late turnover
TE-0000532,PRJ-1002_SQ020_SH0010,PRJ-1002,ART-028,2024-02-17,3.1,Production,Y,Y,Timesheet Portal,
TE-0000727,PRJ-1002_SQ030_SH0030,PRJ-1002,ART-036,2024-05-05,7.53,Production,Y,Y,Timesheet Portal,
TE-0004774,PRJ-1010_SQ040_SH0080,PRJ-1010,ART-018,2025-12-16,7.15,Production,Y,N,Production Tracker,Weekend delivery push
TE-0004831,PRJ-1010_SQ100_SH0080,PRJ-1010,ART-022,2026-01-04,26.01,Production,Y,Y,Production Tracker,Late turnover
TE-0004754,PRJ-1010_SQ020_SH0080,PRJ-1010,ART-007,2025-12-18,9.33,Production,Y,Y,Production Tracker,Client notes
TE-0001828,PRJ-1004_SQ080_SH0060,PRJ-1004,ART-014,2024-10-26,13.71,Production,Y,Y,Production Tracker,Client notes
TE-0005366,PRJ-1012_SQ030_SH0010,PRJ-1012,ART-001,2025-10-26,2.66,Production,Y,Y,Production Tracker,
TE-0004021,PRJ-1009_SQ060_SH0060,PRJ-1009,ART-048,2025-08-10,9.96,QC,Y,Y,Timesheet Portal,
TE-0005743,PRJ-1012_SQ100_SH0060,PRJ-1012,ART-039,2026-04-28,1.89,Production,Y,N,Production Tracker,Late turnover
TE-0006390,PRJ-1014_SQ020_SH0070,PRJ-1014,ART-048,2026-06-04,5.93,Production,Y,N,Production Tracker,Late turnover
TE-0003548,PRJ-1008_SQ080_SH0070,PRJ-1008,ART-005,2025-07-15,1.19,Production,Y,N,Timesheet Portal,
TE-0004182,PRJ-1009_SQ010_SH0100,PRJ-1009,ART-043,2025-10-18,3.75,Production,Y,Y,Production Tracker,
TE-0006333,PRJ-1014_SQ060_SH0050,PRJ-1014,ART-051,2026-05-19,5.36,Technical Setup,Y,N,Production Tracker,
TE-0005020,PRJ-1011_SQ020_SH0030,PRJ-1011,ART-009,2025-09-01,16.32,Production,Y,Y,Production Tracker,
TE-0005527,PRJ-1012_SQ070_SH0030,PRJ-1012,ART-037,2026-01-31,6.06,Review Fixes,Y,Y,Timesheet Portal,Late turnover
TE-0006835,PRJ-1015_SQ030_SH0110,PRJ-1015,ART-014,2026-09-22,6.93,Production,Y,N,Production Tracker,Weekend delivery push
TE-0000835,PRJ-1002_SQ050_SH0040,PRJ-1002,ART-043,2024-06-17,7.9,Review Fixes,Y,N,Production Tracker,
TE-0002695,PRJ-1006_SQ010_SH0050,PRJ-1006,ART-044,2025-02-22,7.08,QC,Y,Y,Production Tracker,Client notes
TE-0005910,PRJ-1013_SQ020_SH0020,PRJ-1013,ART-047,2026-02-09,24.38,Technical Setup,Y,Y,Production Tracker,Client notes
TE-0001062,PRJ-1002_SQ010_SH0070,PRJ-1002,ART-052,2024-08-23,1.23,Production,Y,N,Timesheet Portal,
TE-0002014,PRJ-1005_SQ050_SH0010,PRJ-1005,ART-035,2024-09-04,1.35,Production,Y,N,Production Tracker,Late turnover
TE-0001762,PRJ-1004_SQ060_SH0050,PRJ-1004,ART-009,2024-10-03,1.35,Production,Y,N,Timesheet Portal,Client notes
TE-0006846,PRJ-1015_SQ060_SH0110,PRJ-1015,ART-017,2026-09-23,9.21,QC,Y,Y,Production Tracker,Internal review changes
TE-0004643,PRJ-1010_SQ100_SH0060,PRJ-1010,ART-040,2025-10-27,3.72,Review Fixes,Y,N,Production Tracker,
TE-0002161,PRJ-1005_SQ010_SH0070,PRJ-1005,ART-055,2024-11-01,1.38,Technical Setup,Y,N,Production Tracker,Late turnover
TE-0003904,PRJ-1009_SQ040_SH0040,PRJ-1009,ART-006,2025-06-25,6.78,Review Fixes,Y,N,Production Tracker,
TE-0001720,PRJ-1004_SQ100_SH0040,PRJ-1004,ART-050,2024-09-20,2.12,Production,Y,N,Production Tracker,
TE-0000837,PRJ-1002_SQ050_SH0040,PRJ-1002,ART-043,2024-06-04,9.56,Review Fixes,Y,Y,Production Tracker,
TE-0003637,PRJ-1008_SQ090_SH0080,PRJ-1008,ART-059,2025-07-28,4.68,QC,Y,N,Timesheet Portal,Weekend delivery push
TE-0003684,PRJ-1008_SQ070_SH0090,PRJ-1008,ART-043,2025-09-03,1.67,Production,Y,N,Production Tracker,Weekend delivery push
TE-0004718,PRJ-1010_SQ090_SH0070,PRJ-1010,ART-046,2025-12-24,6.22,QC,Y,N,Production Tracker,
TE-0004627,PRJ-1010_SQ060_SH0060,PRJ-1010,ART-032,2025-10-30,6.07,Technical Setup,Y,N,Production Tracker,
TE-0004684,PRJ-1010_SQ050_SH0070,PRJ-1010,ART-048,2025-11-23,8.23,Review Fixes,Y,Y,Timesheet Portal,
TE-0002284,PRJ-1005_SQ040_SH0100,PRJ-1005,ART-010,2024-12-26,6.64,Production,Y,N,Production Tracker,
TE-0001839,PRJ-1004_SQ100_SH0060,PRJ-1004,ART-025,2024-10-30,9.94,Production,Y,Y,Production Tracker,
TE-0001094,PRJ-1002_SQ050_SH0070,PRJ-1002,ART-026,2024-09-03,2.34,Technical Setup,Y,N,Timesheet Portal,
TE-0004822,PRJ-1010_SQ100_SH0080,PRJ-1010,ART-022,2026-01-05,7.1,Technical Setup,Y,N,Production Tracker,
TE-0006037,PRJ-1013_SQ030_SH0060,PRJ-1013,ART-050,2026-03-22,2.8,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0005277,PRJ-1011_SQ020_SH0110,PRJ-1011,ART-045,2026-02-18,6.94,Review Fixes,Y,N,Production Tracker,
TE-0004071,PRJ-1009_SQ050_SH0070,PRJ-1009,ART-023,2025-08-26,1.24,Technical Setup,Y,N,Production Tracker,Internal review changes
TE-0001749,PRJ-1004_SQ050_SH0050,PRJ-1004,ART-054,2024-09-30,8.77,Review Fixes,Y,Y,Timesheet Portal,
TE-0006173,PRJ-1014_SQ020_SH0010,PRJ-1014,ART-038,2026-02-18,3.96,Production,Y,N,Production Tracker,
TE-0006716,PRJ-1015_SQ010_SH0070,PRJ-1015,ART-022,2026-06-30,42.16,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0003162,PRJ-1008_SQ030_SH0010,PRJ-1008,ART-028,2025-02-12,8.57,Production,Y,Y,Production Tracker,Client notes
TE-0003692,PRJ-1008_SQ080_SH0090,PRJ-1008,ART-005,2025-08-29,2.02,Review Fixes,Y,N,Production Tracker,Client notes
TE-0006030,PRJ-1013_SQ020_SH0060,PRJ-1013,ART-025,2026-03-31,5.45,Production,Y,N,Timesheet Portal,Late turnover
TE-0001586,PRJ-1004_SQ100_SH0020,PRJ-1004,ART-060,2024-08-05,2.6,Production,Y,N,Production Tracker,Late turnover
TE-0000482,PRJ-1001_SQ010_SH0100,PRJ-1001,ART-043,2024-08-08,1.36,Technical Setup,Y,N,Production Tracker,Client notes
TE-0001089,PRJ-1002_SQ040_SH0070,PRJ-1002,ART-041,2024-09-14,0.78,Review Fixes,Y,Y,Production Tracker,
TE-0000370,PRJ-1001_SQ020_SH0080,PRJ-1001,ART-015,2024-06-09,4.05,Production,Y,Y,Timesheet Portal,
TE-0003767,PRJ-1009_SQ080_SH0010,PRJ-1009,ART-047,2025-04-20,6.42,R&D,N,Y,Production Tracker,Internal review changes
TE-0002356,PRJ-1005_SQ050_SH0120,PRJ-1005,ART-060,2025-01-12,7.02,Technical Setup,Y,Y,Timesheet Portal,Internal review changes
TE-0004461,PRJ-1010_SQ090_SH0030,PRJ-1010,ART-055,2025-07-28,1.4,Production,Y,N,Production Tracker,
TE-0005185,PRJ-1011_SQ030_SH0080,PRJ-1011,ART-054,2025-12-16,23.5,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0005502,PRJ-1012_SQ020_SH0030,PRJ-1012,ART-052,2026-01-07,7.96,QC,Y,N,Production Tracker,
TE-0005572,PRJ-1012_SQ060_SH0040,PRJ-1012,ART-009,2026-02-14,9.14,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0000766,PRJ-1002_SQ100_SH0030,PRJ-1002,ART-050,2024-05-10,6.5,Technical Setup,Y,N,Production Tracker,
TE-0006146,PRJ-1013_SQ020_SH0090,PRJ-1013,ART-045,2026-05-04,0.78,Production,Y,N,Timesheet Portal,Internal review changes
TE-0004215,PRJ-1009_SQ050_SH0100,PRJ-1009,ART-024,2025-11-19,7.05,Review Fixes,Y,N,Production Tracker,Late turnover
TE-0000086,PRJ-1001_SQ050_SH0020,PRJ-1001,ART-017,2024-02-14,3.04,Production,Y,N,Timesheet Portal,
TE-0001095,PRJ-1002_SQ050_SH0070,PRJ-1002,ART-026,2024-09-04,8.99,Review Fixes,Y,Y,Production Tracker,Weekend delivery push
TE-0002441,PRJ-1006_SQ090_SH0010,PRJ-1006,ART-041,2024-11-01,8.24,Review Fixes,Y,Y,Production Tracker,
TE-0004062,PRJ-1009_SQ040_SH0070,PRJ-1009,ART-060,2025-09-04,7.36,Production,Y,N,Production Tracker,Weekend delivery push
TE-0000213,PRJ-1001_SQ080_SH0040,PRJ-1001,ART-008,2024-04-15,18.98,Review Fixes,Y,Y,Production Tracker,Client notes
TE-0005769,PRJ-1012_SQ060_SH0070,PRJ-1012,ART-020,2026-05-16,7.74,Production,Y,Y,Production Tracker,
TE-0005841,PRJ-1012_SQ050_SH0080,PRJ-1012,ART-011,2026-06-10,8.5,Review Fixes,Y,Y,Production Tracker,Weekend delivery push
TE-0004086,PRJ-1009_SQ070_SH0070,PRJ-1009,ART-028,2025-08-29,8.45,Production,Y,Y,Production Tracker,
TE-0005420,PRJ-1012_SQ010_SH0020,PRJ-1012,ART-045,2025-11-20,6.69,Production,Y,N,Production Tracker,Internal review changes
TE-0006256,PRJ-1014_SQ060_SH0030,PRJ-1014,ART-055,2026-04-15,3.94,Review Fixes,Y,N,Timesheet Portal,
TE-0001807,PRJ-1004_SQ050_SH0060,PRJ-1004,ART-026,2024-11-04,3.0,QC,Y,N,Production Tracker,Internal review changes
TE-0000362,PRJ-1001_SQ080_SH0070,PRJ-1001,ART-014,2024-06-11,3.85,QC,Y,N,Production Tracker,
TE-0004120,PRJ-1009_SQ050_SH0080,PRJ-1009,ART-010,2025-09-30,9.97,Review Fixes,Y,Y,Production Tracker,
TE-0005097,PRJ-1011_SQ040_SH0050,PRJ-1011,ART-037,2025-10-19,8.87,Production,Y,Y,Production Tracker,
TE-0002575,PRJ-1006_SQ060_SH0030,PRJ-1006,ART-008,2025-01-06,2.91,Review Fixes,Y,N,Timesheet Portal,
TE-0001415,PRJ-1003_SQ030_SH0070,PRJ-1003,ART-022,2024-06-04,11.68,Production,Y,Y,Production Tracker,
TE-0004619,PRJ-1010_SQ040_SH0060,PRJ-1010,ART-028,2025-10-28,4.83,Production,Y,N,Production Tracker,
TE-0000023,PRJ-1001_SQ040_SH0010,PRJ-1001,ART-058,2024-01-27,1.77,Production,Y,Y,Production Tracker,
TE-0004949,PRJ-1010_SQ060_SH0100,PRJ-1010,ART-036,2026-02-21,9.02,Production,Y,Y,Timesheet Portal,
TE-0001371,PRJ-1003_SQ020_SH0060,PRJ-1003,ART-021,2024-05-13,32.64,QC,Y,Y,Production Tracker,
TE-0004726,PRJ-1010_SQ090_SH0070,PRJ-1010,ART-046,2025-12-08,19.82,Production,Y,Y,Production Tracker,
TE-0000465,PRJ-1001_SQ070_SH0090,PRJ-1001,ART-042,2024-07-16,3.42,Production,Y,N,Production Tracker,Internal review changes
TE-0003619,PRJ-1008_SQ070_SH0080,PRJ-1008,ART-048,2025-08-24,1.88,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0000032,PRJ-1001_SQ040_SH0010,PRJ-1001,ART-058,2024-02-04,38.1,Production,Y,Y,Timesheet Portal,Client notes
TE-0003863,PRJ-1009_SQ040_SH0030,PRJ-1009,ART-047,2025-05-14,52.27,Production,Y,Y,Production Tracker,Late turnover
TE-0000440,PRJ-1001_SQ040_SH0090,PRJ-1001,ART-054,2024-07-15,7.7,Production,Y,N,Timesheet Portal,
TE-0001369,PRJ-1003_SQ020_SH0060,PRJ-1003,ART-021,2024-05-24,6.64,Production,Y,N,Timesheet Portal,
TE-0000425,PRJ-1001_SQ030_SH0090,PRJ-1001,ART-010,2024-07-04,6.81,Production,Y,N,Production Tracker,Client notes
TE-0005499,PRJ-1012_SQ020_SH0030,PRJ-1012,ART-052,2025-12-31,2.77,Production,Y,N,Production Tracker,
TE-0000796,PRJ-1002_SQ130_SH0030,PRJ-1002,ART-053,TBD,2.46,Production,Y,N,Production Tracker,Late turnover
TE-0003066,PRJ-1007_SQ050_SH0040,PRJ-1007,ART-036,2025-02-06,7.11,QC,Y,N,Timesheet Portal,Client notes
TE-0001424,PRJ-1003_SQ040_SH0070,PRJ-1003,ART-038,2024-06-17,7.15,Review Fixes,Y,N,Timesheet Portal,
TE-0004593,PRJ-1010_SQ100_SH0050,PRJ-1010,ART-023,2025-10-07,2.89,Review Fixes,Y,N,Production Tracker,
TE-0003129,PRJ-1007_SQ010_SH0070,PRJ-1007,ART-046,2025-03-09,2.28,Production,Y,Y,Production Tracker,
TE-0004116,PRJ-1009_SQ050_SH0080,PRJ-1009,ART-010,2025-09-28,3.59,Review Fixes,Y,Y,Production Tracker,Weekend delivery push
TE-0002138,PRJ-1005_SQ020_SH0060,PRJ-1005,ART-021,2024-10-26,8.02,Production,Y,Y,Production Tracker,Client notes
TE-0002827,PRJ-1006_SQ100_SH0060,PRJ-1006,ART-026,2025-05-19,3.35,Production,Y,N,Timesheet Portal,
TE-0005445,PRJ-1012_SQ040_SH0020,PRJ-1012,ART-037,2025-12-02,4.23,Production,Y,N,Production Tracker,Client notes
TE-0005075,PRJ-1011_SQ010_SH0050,PRJ-1011,ART-016,2025-10-10,5.25,Production,Y,N,Timesheet Portal,
TE-0004743,PRJ-1010_SQ010_SH0080,PRJ-1010,ART-060,2025-12-10,2.88,Production,Y,N,Production Tracker,Late turnover
TE-0005535,PRJ-1012_SQ090_SH0030,PRJ-1012,ART-052,2026-01-05,6.27,QC,Y,N,Timesheet Portal,
TE-0006345,PRJ-1014_SQ020_SH0060,PRJ-1014,ART-050,2026-05-27,5.02,Production,Y,N,Production Tracker,
TE-0002531,PRJ-1006_SQ100_SH0020,PRJ-1006,ART-046,2024-12-08,7.86,Production,Y,Y,Production Tracker,Client notes
TE-0000064,PRJ-1001_SQ020_SH0020,PRJ-1001,ART-034,2024-02-27,2.22,Production,Y,N,Production Tracker,
TE-0000197,PRJ-1001_SQ050_SH0040,PRJ-1001,ART-036,2024-04-09,6.79,Production,Y,N,Production Tracker,
TE-0003653,PRJ-1008_SQ020_SH0090,PRJ-1008,ART-025,2025-08-12,3.08,Production,Y,N,Production Tracker,Weekend delivery push
TE-0004910,PRJ-1010_SQ010_SH0100,PRJ-1010,ART-001,2026-03-01,4.56,Production,Y,Y,Timesheet Portal,Late turnover
TE-0006562,PRJ-1015_SQ050_SH0020,PRJ-1015,ART-007,2026-04-08,9.7,Production,Y,Y,Production Tracker,
TE-0001245,PRJ-1003_SQ020_SH0030,PRJ-1003,ART-009,2024-05-04,5.02,R&D,N,Y,Production Tracker,Internal review changes
TE-0000680,PRJ-1002_SQ080_SH0020,PRJ-1002,ART-059,2024-04-04,0.86,Production,Y,N,Production Tracker,
TE-0004190,PRJ-1009_SQ020_SH0100,PRJ-1009,ART-024,2025-11-09,8.54,Production,Y,Y,Production Tracker,Client notes
TE-0006227,PRJ-1014_SQ050_SH0020,PRJ-1014,ART-046,2026-03-13,2.62,Production,Y,N,Production Tracker,Internal review changes
TE-0004634,PRJ-1010_SQ080_SH0060,PRJ-1010,ART-028,25-Oct-2025,6.32,Production,Y,Y,Timesheet Portal,
TE-0000350,PRJ-1001_SQ050_SH0070,PRJ-1001,ART-019,2024-06-08,17.31,R&D,N,Y,Production Tracker,Late turnover
TE-0000334,PRJ-1001_SQ030_SH0070,PRJ-1001,ART-039,2024-05-27,9.17,Production,Y,Y,Timesheet Portal,
TE-0003934,PRJ-1009_SQ080_SH0040,PRJ-1009,ART-060,2025-06-17,6.37,Review Fixes,Y,N,Production Tracker,
TE-0001384,PRJ-1003_SQ040_SH0060,PRJ-1003,ART-054,2024-06-10,5.61,Production,Y,N,Production Tracker,Late turnover
TE-0005407,PRJ-1012_SQ110_SH0010,PRJ-1012,ART-016,2025-11-13,1.07,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0004861,PRJ-1010_SQ050_SH0090,PRJ-1010,ART-058,2026-02-12,5.66,Review Fixes,Y,N,Production Tracker,
TE-0004915,PRJ-1010_SQ010_SH0100,PRJ-1010,ART-001,2026-02-25,8.29,Production,Y,Y,Production Tracker,
TE-0005651,PRJ-1012_SQ050_SH0050,PRJ-1012,ART-007,2026-03-15,2.29,Production,Y,Y,Production Tracker,
TE-0000883,PRJ-1002_SQ010_SH0050,PRJ-1002,ART-013,2024-06-20,8.6,QC,Y,Y,Production Tracker,Client notes
